timestamp,time,exchange,symbol,bid,bidVolume,ask,askVolume,lastPrice,baseVolume,quoteVolume
1753504791674,04:39:51.674,binanceusdm,ACH/USDT:USDT,,,,,0.02237,648562075.0,14123366.398799
1753504797620,04:39:57.620,binanceusdm,ACH/USDT:USDT,,,,,0.022372,648563229.0,14123392.216087
1753504797620,04:39:57.620,binanceusdm,ACH/USDT:USDT,,,,,0.022372,648563464.0,14123397.473507
1753504802343,04:40:02.343,binanceusdm,ACH/USDT:USDT,,,,,0.022372,648408176.0,14120064.48747
1753504802346,04:40:02.346,binanceusdm,ACH/USDT:USDT,,,,,0.022372,648410963.0,14120126.838234
1753504805254,04:40:05.254,binanceusdm,ACH/USDT:USDT,,,,,0.02237,648411334.0,14120135.137504
1753504807693,04:40:07.693,binanceusdm,ACH/USDT:USDT,,,,,0.022371,648411735.0,14120144.108275
1753504831903,04:40:31.903,binanceusdm,ACH/USDT:USDT,,,,,0.022372,648413362.0,14120180.507519
1753504831913,04:40:31.913,binanceusdm,ACH/USDT:USDT,,,,,0.022376,648452603.0,14121058.51525
1753504842731,04:40:42.731,binanceusdm,ACH/USDT:USDT,,,,,0.022372,648461359.0,14121254.404482
1753504842741,04:40:42.741,binanceusdm,ACH/USDT:USDT,,,,,0.022371,648488566.0,14121863.075126
1753504864044,04:41:04.044,binanceusdm,ACH/USDT:USDT,,,,,0.022373,647985026.0,14111039.877437
1753504865361,04:41:05.361,binanceusdm,ACH/USDT:USDT,,,,,0.022376,647998109.0,14111332.618057
1753504868659,04:41:08.659,binanceusdm,ACH/USDT:USDT,,,,,0.022377,647998355.0,14111338.122799
1753504869378,04:41:09.378,binanceusdm,ACH/USDT:USDT,,,,,0.022378,648000981.0,14111396.887427
1753504871514,04:41:11.514,binanceusdm,ACH/USDT:USDT,,,,,0.022379,648001313.0,14111404.317255
1753504890928,04:41:30.928,binanceusdm,ACH/USDT:USDT,,,,,0.02238,648001559.0,14111409.822735
1753504891102,04:41:31.102,binanceusdm,ACH/USDT:USDT,,,,,0.02238,648007475.0,14111542.225054
