timestamp,time,exchange,symbol,bid,bidVolume,ask,askVolume,lastPrice,baseVolume,quoteVolume
1753507247183,05:20:47.183,gate,AAVE/USDT:USDT,,,,,298.63,335962.0,100328426.0
1753507250165,05:20:50.165,gate,AAVE/USDT:USDT,,,,,298.61,335976.0,100325972.0
1753507262158,05:21:02.158,gate,AAVE/USDT:USDT,,,,,298.63,335988.0,100336186.0
1753507265162,05:21:05.162,gate,AAVE/USDT:USDT,,,,,298.64,335999.0,100343004.0
1753507268167,05:21:08.167,gate,AAVE/USDT:USDT,,,,,298.71,336010.0,100369756.0
1753507270159,05:21:10.159,gate,AAVE/USDT:USDT,,,,,298.77,336011.0,100390232.0
1753507271201,05:21:11.201,gate,AAVE/USDT:USDT,,,,,298.81,336012.0,100403888.0
1753507281174,05:21:21.174,gate,AAVE/USDT:USDT,,,,,298.81,336012.0,100403888.0
1753507291186,05:21:31.186,gate,AAVE/USDT:USDT,,,,,298.81,336012.0,100403888.0
1753507298173,05:21:38.173,gate,AAVE/USDT:USDT,,,,,298.81,336042.0,100412990.0
