timestamp,time,exchange,symbol,bid,bidVolume,ask,askVolume,lastPrice,baseVolume,quoteVolume
1753507247183,05:20:47.183,gate,AAVE/USDT:USDT,,,,,298.63,335962.0,100328426.0
1753507250165,05:20:50.165,gate,AAVE/USDT:USDT,,,,,298.61,335976.0,100325972.0
1753507262158,05:21:02.158,gate,AAVE/USDT:USDT,,,,,298.63,335988.0,100336186.0
1753507265162,05:21:05.162,gate,AAVE/USDT:USDT,,,,,298.64,335999.0,100343004.0
1753507268167,05:21:08.167,gate,AAVE/USDT:USDT,,,,,298.71,336010.0,100369756.0
1753507270159,05:21:10.159,gate,AAVE/USDT:USDT,,,,,298.77,336011.0,100390232.0
1753507271201,05:21:11.201,gate,AAVE/USDT:USDT,,,,,298.81,336012.0,100403888.0
1753507281174,05:21:21.174,gate,AAVE/USDT:USDT,,,,,298.81,336012.0,100403888.0
1753507291186,05:21:31.186,gate,AAVE/USDT:USDT,,,,,298.81,336012.0,100403888.0
1753507298173,05:21:38.173,gate,AAVE/USDT:USDT,,,,,298.81,336042.0,100412990.0
1753507301202,05:21:41.202,gate,AAVE/USDT:USDT,,,,,298.81,336042.0,100412990.0
1753507307164,05:21:47.164,gate,AAVE/USDT:USDT,,,,,298.72,336056.0,100386796.0
1753507310160,05:21:50.160,gate,AAVE/USDT:USDT,,,,,298.71,336069.0,100387170.0
1753507322165,05:22:02.165,gate,AAVE/USDT:USDT,,,,,298.72,336084.0,100395108.0
1753507325174,05:22:05.174,gate,AAVE/USDT:USDT,,,,,298.78,336096.0,100418906.0
1753507327202,05:22:07.202,gate,AAVE/USDT:USDT,,,,,298.78,336096.0,100418906.0
1753507334155,05:22:14.155,gate,AAVE/USDT:USDT,,,,,298.75,336107.0,100412198.0
1753507342162,05:22:22.162,gate,AAVE/USDT:USDT,,,,,298.75,336107.0,100412198.0
1753507343186,05:22:23.186,gate,AAVE/USDT:USDT,,,,,298.9,336113.0,100464306.0
1753507344163,05:22:24.163,gate,AAVE/USDT:USDT,,,,,298.9,336113.0,100464306.0
1753507347184,05:22:27.184,gate,AAVE/USDT:USDT,,,,,299.03,336115.0,100508588.0
1753507348159,05:22:28.159,gate,AAVE/USDT:USDT,,,,,299.0,336116.0,100498694.0
1753507350157,05:22:30.157,gate,AAVE/USDT:USDT,,,,,299.11,336116.0,100535908.0
1753507351167,05:22:31.167,gate,AAVE/USDT:USDT,,,,,299.11,336116.0,100535908.0
1753507352156,05:22:32.156,gate,AAVE/USDT:USDT,,,,,298.98,336117.0,100492308.0
1753507353175,05:22:33.175,gate,AAVE/USDT:USDT,,,,,298.98,336117.0,100492308.0
1753507354162,05:22:34.162,gate,AAVE/USDT:USDT,,,,,299.19,336123.0,100564766.0
1753507355183,05:22:35.183,gate,AAVE/USDT:USDT,,,,,299.19,336123.0,100564766.0
1753507356158,05:22:36.158,gate,AAVE/USDT:USDT,,,,,299.19,336123.0,100564766.0
1753507358159,05:22:38.159,gate,AAVE/USDT:USDT,,,,,299.19,336117.0,100562844.0
1753507359187,05:22:39.187,gate,AAVE/USDT:USDT,,,,,299.19,336117.0,100562844.0
1753507361155,05:22:41.155,gate,AAVE/USDT:USDT,,,,,299.18,336117.0,100559578.0
1753507362169,05:22:42.169,gate,AAVE/USDT:USDT,,,,,299.18,336117.0,100559674.0
