timestamp,time,exchange,symbol,bid,bidVolume,ask,askVolume,lastPrice,baseVolume,quoteVolume
1753504791674,04:39:51.674,binance,ACH/USDT:USDT,,,,,0.02237,648562075.0,14123366.398799
1753504797620,04:39:57.620,binance,ACH/USDT:USDT,,,,,0.022372,648563229.0,14123392.216087
1753504797620,04:39:57.620,binance,ACH/USDT:USDT,,,,,0.022372,648563464.0,14123397.473507
1753504802343,04:40:02.343,binance,ACH/USDT:USDT,,,,,0.022372,648408176.0,14120064.48747
1753504802346,04:40:02.346,binance,ACH/USDT:USDT,,,,,0.022372,648410963.0,14120126.838234
1753504805254,04:40:05.254,binance,ACH/USDT:USDT,,,,,0.02237,648411334.0,14120135.137504
1753504807693,04:40:07.693,binance,ACH/USDT:USDT,,,,,0.022371,648411735.0,14120144.108275
1753504831903,04:40:31.903,binance,ACH/USDT:USDT,,,,,0.022372,648413362.0,14120180.507519
1753504831913,04:40:31.913,binance,ACH/USDT:USDT,,,,,0.022376,648452603.0,14121058.51525
1753504842731,04:40:42.731,binance,ACH/USDT:USDT,,,,,0.022372,648461359.0,14121254.404482
1753504842741,04:40:42.741,binance,ACH/USDT:USDT,,,,,0.022371,648488566.0,14121863.075126
1753504864044,04:41:04.044,binance,ACH/USDT:USDT,,,,,0.022373,647985026.0,14111039.877437
1753504865361,04:41:05.361,binance,ACH/USDT:USDT,,,,,0.022376,647998109.0,14111332.618057
1753504868659,04:41:08.659,binance,ACH/USDT:USDT,,,,,0.022377,647998355.0,14111338.122799
1753504869378,04:41:09.378,binance,ACH/USDT:USDT,,,,,0.022378,648000981.0,14111396.887427
1753504871514,04:41:11.514,binance,ACH/USDT:USDT,,,,,0.022379,648001313.0,14111404.317255
1753504890928,04:41:30.928,binance,ACH/USDT:USDT,,,,,0.02238,648001559.0,14111409.822735
1753504891102,04:41:31.102,binance,ACH/USDT:USDT,,,,,0.02238,648007475.0,14111542.225054
1753504917185,04:41:57.185,binance,ACH/USDT:USDT,,,,,0.022379,648008129.0,14111556.86092
1753504917186,04:41:57.186,binance,ACH/USDT:USDT,,,,,0.022378,648050347.0,14112501.657315
1753504921007,04:42:01.007,binance,ACH/USDT:USDT,,,,,0.022374,647391484.0,14098356.582286
1753504924977,04:42:04.977,binance,ACH/USDT:USDT,,,,,0.022375,647391744.0,14098362.399786
1753504927237,04:42:07.237,binance,ACH/USDT:USDT,,,,,0.022377,647392190.0,14098372.379928
1753504932379,04:42:12.379,binance,ACH/USDT:USDT,,,,,0.022377,647395217.0,14098440.115107
1753504932379,04:42:12.379,binance,ACH/USDT:USDT,,,,,0.022378,647399493.0,14098535.803435
1753504940206,04:42:20.206,binance,ACH/USDT:USDT,,,,,0.022378,647399753.0,14098541.621715
1753504941894,04:42:21.894,binance,ACH/USDT:USDT,,,,,0.022382,647444906.0,14099552.215713
1753504960665,04:42:40.665,binance,ACH/USDT:USDT,,,,,0.02238,647445303.0,14099561.100573
1753504960844,04:42:40.844,binance,ACH/USDT:USDT,,,,,0.022378,647485930.0,14100470.331685
1753504971107,04:42:51.107,binance,ACH/USDT:USDT,,,,,0.022381,647486165.0,14100475.59122
1753504971107,04:42:51.107,binance,ACH/USDT:USDT,,,,,0.022382,647487231.0,14100499.449679
1753504982731,04:43:02.731,binance,ACH/USDT:USDT,,,,,0.022382,647214889.0,14094648.616295
1753504982731,04:43:02.731,binance,ACH/USDT:USDT,,,,,0.022382,647216152.0,14094676.884761
