timestamp,time,exchange,symbol,bid,bidVolume,ask,askVolume,lastPrice,baseVolume,quoteVolume
1753507242531,05:20:42.531,bitmart,ALGO/USDT:USDT,0.2685,2926.0,0.2694,675840.0,0.2688,,907031752.0
1753507243511,05:20:43.511,bitmart,ALGO/USDT:USDT,0.2685,2926.0,0.2694,675840.0,0.2687,,907041406.0
1753507244543,05:20:44.543,bitmart,ALGO/USDT:USDT,0.2685,2926.0,0.2694,675840.0,0.2687,,907041406.0
1753507246618,05:20:46.618,bitmart,ALGO/USDT:USDT,0.2685,2926.0,0.2694,675840.0,0.2688,,907041420.0
1753507247511,05:20:47.511,bitmart,ALGO/USDT:USDT,0.2685,2926.0,0.2695,2948.0,0.2688,,907041420.0
1753507248607,05:20:48.607,bitmart,ALGO/USDT:USDT,0.2685,2926.0,0.2695,2948.0,0.269,,907041428.0
1753507249623,05:20:49.623,bitmart,ALGO/USDT:USDT,0.2685,2926.0,0.2695,2948.0,0.269,,907041432.0
1753507250626,05:20:50.626,bitmart,ALGO/USDT:USDT,0.2685,2926.0,0.2694,1215533.0,0.2689,,907041440.0
1753507251613,05:20:51.613,bitmart,ALGO/USDT:USDT,0.2685,2926.0,0.2694,666819.0,0.2688,,907044188.0
1753507252524,05:20:52.524,bitmart,ALGO/USDT:USDT,0.2685,2926.0,0.2694,666819.0,0.2688,,907044196.0
1753507253518,05:20:53.518,bitmart,ALGO/USDT:USDT,0.2685,2926.0,0.2694,666819.0,0.2688,,907044202.0
1753507256615,05:20:56.615,bitmart,ALGO/USDT:USDT,0.2685,2926.0,0.2694,666819.0,0.2688,,907044212.0
1753507257517,05:20:57.517,bitmart,ALGO/USDT:USDT,0.2685,2926.0,0.2694,666819.0,0.2688,,907044212.0
1753507258615,05:20:58.615,bitmart,ALGO/USDT:USDT,0.2685,2926.0,0.2694,666819.0,0.2688,,907044224.0
1753507260519,05:21:00.519,bitmart,ALGO/USDT:USDT,0.2685,2926.0,0.2694,666819.0,0.2688,,906164026.0
1753507261564,05:21:01.564,bitmart,ALGO/USDT:USDT,0.2685,2926.0,0.2694,666819.0,0.2689,,906164040.0
1753507264616,05:21:04.616,bitmart,ALGO/USDT:USDT,0.2685,2926.0,0.2694,666819.0,0.2688,,906168306.0
1753507265519,05:21:05.519,bitmart,ALGO/USDT:USDT,0.2685,2926.0,0.2695,131444.0,0.269,,906173972.0
1753507266619,05:21:06.619,bitmart,ALGO/USDT:USDT,0.2685,2926.0,0.2695,131444.0,0.269,,906177876.0
1753507267529,05:21:07.529,bitmart,ALGO/USDT:USDT,0.2685,2926.0,0.2695,131444.0,0.2691,,906178580.0
1753507269507,05:21:09.507,bitmart,ALGO/USDT:USDT,0.2685,2926.0,0.2696,926515.0,0.2691,,906178766.0
1753507270611,05:21:10.611,bitmart,ALGO/USDT:USDT,0.2685,2926.0,0.2696,926515.0,0.2691,,906191326.0
1753507271610,05:21:11.610,bitmart,ALGO/USDT:USDT,0.2686,739603.0,0.2697,131449.0,0.2692,,906191334.0
1753507273625,05:21:13.625,bitmart,ALGO/USDT:USDT,0.2686,739603.0,0.2697,131449.0,0.2692,,906191418.0
1753507277606,05:21:17.606,bitmart,ALGO/USDT:USDT,0.2686,739603.0,0.2697,131449.0,0.2692,,906198422.0
1753507280535,05:21:20.535,bitmart,ALGO/USDT:USDT,0.2687,53391.0,0.2698,978585.0,0.2692,,906202582.0
1753507283621,05:21:23.621,bitmart,ALGO/USDT:USDT,0.2687,53391.0,0.2698,978585.0,0.2691,,906219656.0
1753507284627,05:21:24.627,bitmart,ALGO/USDT:USDT,0.2687,53391.0,0.2698,978585.0,0.2693,,906219718.0
1753507286534,05:21:26.534,bitmart,ALGO/USDT:USDT,0.2687,53391.0,0.2698,978585.0,0.2692,,906219730.0
1753507288562,05:21:28.562,bitmart,ALGO/USDT:USDT,0.2687,53391.0,0.2698,978585.0,0.2693,,906221172.0
1753507289507,05:21:29.507,bitmart,ALGO/USDT:USDT,0.2687,53391.0,0.2698,978585.0,0.2693,,906221172.0
1753507290522,05:21:30.522,bitmart,ALGO/USDT:USDT,0.2687,53391.0,0.2698,53413.0,0.2693,,906221172.0
1753507291505,05:21:31.505,bitmart,ALGO/USDT:USDT,0.2687,2923.0,0.2698,790006.0,0.2693,,906221172.0
1753507293521,05:21:33.521,bitmart,ALGO/USDT:USDT,0.2687,2923.0,0.2698,790006.0,0.2693,,906526510.0
1753507294622,05:21:34.622,bitmart,ALGO/USDT:USDT,0.2687,2923.0,0.2698,790006.0,0.2691,,906532732.0
1753507295509,05:21:35.509,bitmart,ALGO/USDT:USDT,0.2687,2923.0,0.2698,790006.0,0.2691,,906532732.0
1753507296507,05:21:36.507,bitmart,ALGO/USDT:USDT,0.2687,2923.0,0.2698,790006.0,0.2691,,906532732.0
1753507298519,05:21:38.519,bitmart,ALGO/USDT:USDT,0.2687,2923.0,0.2698,790006.0,0.2692,,906532746.0
1753507299612,05:21:39.612,bitmart,ALGO/USDT:USDT,0.2687,2923.0,0.2698,181769.0,0.2692,,906532752.0
1753507305511,05:21:45.511,bitmart,ALGO/USDT:USDT,0.2687,2923.0,0.2698,181769.0,0.2692,,906532782.0
1753507306518,05:21:46.518,bitmart,ALGO/USDT:USDT,0.2687,2923.0,0.2698,181769.0,0.2692,,906532788.0
1753507307522,05:21:47.522,bitmart,ALGO/USDT:USDT,0.2687,2923.0,0.2698,181769.0,0.2692,,906532788.0
1753507309610,05:21:49.610,bitmart,ALGO/USDT:USDT,0.2687,2923.0,0.2698,855979.0,0.2691,,906532798.0
1753507311622,05:21:51.622,bitmart,ALGO/USDT:USDT,0.2687,2923.0,0.2698,181769.0,0.2692,,906532808.0
1753507314520,05:21:54.520,bitmart,ALGO/USDT:USDT,0.2687,2923.0,0.2698,181769.0,0.2691,,906533136.0
1753507319532,05:21:59.532,bitmart,ALGO/USDT:USDT,0.2687,2923.0,0.2698,1104401.0,0.2692,,906533180.0
1753507320610,05:22:00.610,bitmart,ALGO/USDT:USDT,0.2687,2923.0,0.2698,1104401.0,0.2692,,906125194.0
1753507323506,05:22:03.506,bitmart,ALGO/USDT:USDT,0.2687,2923.0,0.2698,1104401.0,0.2692,,906125210.0
1753507324658,05:22:04.658,bitmart,ALGO/USDT:USDT,0.2687,2923.0,0.2698,1104401.0,0.2692,,906125216.0
1753507325605,05:22:05.605,bitmart,ALGO/USDT:USDT,0.2687,2923.0,0.2698,1104401.0,0.2693,,906125224.0
1753507326618,05:22:06.618,bitmart,ALGO/USDT:USDT,0.2687,2923.0,0.2698,976045.0,0.2693,,906125230.0
1753507327696,05:22:07.696,bitmart,ALGO/USDT:USDT,0.2688,50394.0,0.2698,976045.0,0.2692,,906144180.0
1753507328620,05:22:08.620,bitmart,ALGO/USDT:USDT,0.2689,2921.0,0.2699,131311.0,0.2692,,906144190.0
1753507329627,05:22:09.627,bitmart,ALGO/USDT:USDT,0.2689,2921.0,0.2699,181705.0,0.2693,,906144200.0
1753507331614,05:22:11.614,bitmart,ALGO/USDT:USDT,0.2689,2921.0,0.2699,181705.0,0.2693,,906146408.0
1753507332628,05:22:12.628,bitmart,ALGO/USDT:USDT,0.2689,2921.0,0.2699,181705.0,0.2694,,906146554.0
1753507334568,05:22:14.568,bitmart,ALGO/USDT:USDT,0.2689,2921.0,0.2699,181705.0,0.2693,,906146568.0
1753507335610,05:22:15.610,bitmart,ALGO/USDT:USDT,0.2689,2921.0,0.2699,53337.0,0.2693,,906146568.0
1753507336629,05:22:16.629,bitmart,ALGO/USDT:USDT,0.2689,2921.0,0.2699,53337.0,0.2694,,906146912.0
1753507337607,05:22:17.607,bitmart,ALGO/USDT:USDT,0.2689,2921.0,0.2699,53337.0,0.2693,,906146918.0
1753507338621,05:22:18.621,bitmart,ALGO/USDT:USDT,0.2689,2921.0,0.2699,53337.0,0.2693,,906146924.0
1753507342527,05:22:22.527,bitmart,ALGO/USDT:USDT,0.2689,2921.0,0.2699,53337.0,0.2693,,906147164.0
1753507343529,05:22:23.529,bitmart,ALGO/USDT:USDT,0.2689,2921.0,0.2699,53337.0,0.2693,,906147168.0
1753507344622,05:22:24.622,bitmart,ALGO/USDT:USDT,0.2689,2921.0,0.27,855632.0,0.2693,,906147168.0
1753507346608,05:22:26.608,bitmart,ALGO/USDT:USDT,0.2689,2921.0,0.27,855632.0,0.2694,,906169110.0
1753507347622,05:22:27.622,bitmart,ALGO/USDT:USDT,0.2689,2921.0,0.27,855632.0,0.2693,,906175556.0
1753507350520,05:22:30.520,bitmart,ALGO/USDT:USDT,0.2689,2921.0,0.27,873631.0,0.2694,,906175808.0
1753507351614,05:22:31.614,bitmart,ALGO/USDT:USDT,0.2689,2921.0,0.2699,2943.0,0.2692,,906175814.0
1753507352520,05:22:32.520,bitmart,ALGO/USDT:USDT,0.2689,2921.0,0.2699,2943.0,0.2692,,906175814.0
1753507356614,05:22:36.614,bitmart,ALGO/USDT:USDT,0.2689,2921.0,0.2698,2945.0,0.2692,,906180792.0
1753507357613,05:22:37.613,bitmart,ALGO/USDT:USDT,0.2689,2921.0,0.2698,2945.0,0.2692,,906242588.0
1753507358511,05:22:38.511,bitmart,ALGO/USDT:USDT,0.2689,2921.0,0.2698,2945.0,0.2692,,906242588.0
1753507359612,05:22:39.612,bitmart,ALGO/USDT:USDT,0.2689,2921.0,0.2698,2945.0,0.2691,,906242598.0
1753507360523,05:22:40.523,bitmart,ALGO/USDT:USDT,0.2689,2921.0,0.2698,2945.0,0.2691,,906242602.0
1753507362617,05:22:42.617,bitmart,ALGO/USDT:USDT,0.2689,2921.0,0.2699,2943.0,0.2693,,906461642.0
