timestamp,time,exchange,symbol,bid,bidVolume,ask,askVolume,lastPrice,baseVolume,quoteVolume
1753504786623,04:39:46.623,mexc,ALGO/USDT:USDT,,,,,0.2697,85335600.0,22183477.453
1753504788618,04:39:48.618,mexc,ALGO/USDT:USDT,,,,,0.2699,85335667.0,22183495.5363
1753504792621,04:39:52.621,mexc,ALGO/USDT:USDT,,,,,0.2699,85349867.0,22187326.0356
1753504792621,04:39:52.621,mexc,ALGO/USDT:USDT,,,,,0.2699,85349867.0,22187326.0356
1753504792621,04:39:52.621,mexc,ALGO/USDT:USDT,,,,,0.2699,85349867.0,22187326.0356
1753504792621,04:39:52.621,mexc,ALGO/USDT:USDT,,,,,0.2699,85349867.0,22187326.0356
1753504800801,04:40:00.801,mexc,ALGO/USDT:USDT,,,,,0.2698,85365054.0,22191423.6995
1753504800801,04:40:00.801,mexc,ALGO/USDT:USDT,,,,,0.2698,85365054.0,22191423.6995
1753504800801,04:40:00.801,mexc,ALGO/USDT:USDT,,,,,0.2698,85365054.0,22191423.6995
1753504800801,04:40:00.801,mexc,ALGO/USDT:USDT,,,,,0.2698,85365054.0,22191423.6995
1753504800801,04:40:00.801,mexc,ALGO/USDT:USDT,,,,,0.2698,85365054.0,22191423.6995
1753504800801,04:40:00.801,mexc,ALGO/USDT:USDT,,,,,0.2698,85365054.0,22191423.6995
1753504814623,04:40:14.623,mexc,ALGO/USDT:USDT,,,,,0.2699,85365119.0,22191441.243
1753504816609,04:40:16.609,mexc,ALGO/USDT:USDT,,,,,0.2699,85365119.0,22191441.243
1753504820624,04:40:20.624,mexc,ALGO/USDT:USDT,,,,,0.2699,85365181.0,22191457.9768
1753504820624,04:40:20.624,mexc,ALGO/USDT:USDT,,,,,0.2699,85365181.0,22191457.9768
1753504820624,04:40:20.624,mexc,ALGO/USDT:USDT,,,,,0.2699,85365181.0,22191457.9768
1753504826629,04:40:26.629,mexc,ALGO/USDT:USDT,,,,,0.27,85365237.0,22191473.0968
1753504828622,04:40:28.622,mexc,ALGO/USDT:USDT,,,,,0.27,85365237.0,22191473.0968
1753504830666,04:40:30.666,mexc,ALGO/USDT:USDT,,,,,0.27,85365237.0,22191473.0968
1753504830666,04:40:30.666,mexc,ALGO/USDT:USDT,,,,,0.27,85365237.0,22191473.0968
