timestamp,time,exchange,symbol,bid1_price,bid1_volume,bid2_price,bid2_volume,ask1_price,ask1_volume,ask2_price,ask2_volume
1753591896371,04:51:36.371,phemex,AERO/USDT:USDT,0.8992,202.0,0.8991,71.0,0.8995,889.0,0.8996,109.0
1753591899157,04:51:39.157,phemex,AERO/USDT:USDT,0.8992,202.0,0.8991,71.0,0.8995,889.0,0.8996,109.0
1753591899547,04:51:39.547,phemex,AERO/USDT:USDT,0.8992,135.0,0.8991,71.0,0.8995,832.0,0.8996,109.0
1753591900612,04:51:40.612,phemex,AERO/USDT:USDT,0.8992,135.0,0.8991,71.0,0.8996,109.0,0.8997,50.0
1753591901174,04:51:41.174,phemex,AERO/USDT:USDT,0.8992,135.0,0.8991,71.0,0.8996,109.0,0.8997,50.0
1753591902113,04:51:42.113,phemex,AERO/USDT:USDT,0.8992,135.0,0.8991,71.0,0.8996,105.0,0.8997,50.0
1753591905151,04:51:45.151,phemex,AERO/USDT:USDT,0.8992,135.0,0.8991,71.0,0.8996,105.0,0.8997,50.0
1753591905156,04:51:45.156,phemex,AERO/USDT:USDT,0.8992,135.0,0.8991,71.0,0.8996,105.0,0.8997,50.0
1753591905963,04:51:45.963,phemex,AERO/USDT:USDT,0.8992,135.0,0.8991,71.0,0.8996,105.0,0.8997,50.0
1753591905970,04:51:45.970,phemex,AERO/USDT:USDT,0.8992,135.0,0.8991,71.0,0.8996,105.0,0.8997,50.0
1753591908146,04:51:48.146,phemex,AERO/USDT:USDT,0.8992,135.0,0.8991,71.0,0.8996,937.0,0.8997,50.0
1753591910772,04:51:50.772,phemex,AERO/USDT:USDT,0.8992,135.0,0.8991,71.0,0.8996,937.0,0.8997,50.0
1753591911151,04:51:51.151,phemex,AERO/USDT:USDT,0.8992,135.0,0.8991,71.0,0.8996,937.0,0.8997,50.0
1753591911157,04:51:51.157,phemex,AERO/USDT:USDT,0.8992,135.0,0.8991,71.0,0.8996,937.0,0.8997,50.0
1753591911648,04:51:51.648,phemex,AERO/USDT:USDT,0.8995,47.0,0.8994,76.0,0.8996,937.0,0.8997,50.0
1753591911674,04:51:51.674,phemex,AERO/USDT:USDT,0.8995,47.0,0.8994,76.0,0.8996,937.0,0.8997,50.0
1753591911941,04:51:51.941,phemex,AERO/USDT:USDT,0.8995,47.0,0.8994,76.0,0.8996,937.0,0.8997,50.0
1753591911946,04:51:51.946,phemex,AERO/USDT:USDT,0.8995,47.0,0.8994,76.0,0.8996,937.0,0.8997,50.0
1753591911946,04:51:51.946,phemex,AERO/USDT:USDT,0.8995,47.0,0.8994,76.0,0.8996,937.0,0.8997,50.0
1753591912259,04:51:52.259,phemex,AERO/USDT:USDT,0.8995,47.0,0.8994,76.0,0.8996,937.0,0.8997,50.0
1753591912970,04:51:52.970,phemex,AERO/USDT:USDT,0.8995,47.0,0.8994,76.0,0.8996,937.0,0.8997,50.0
1753591914954,04:51:54.954,phemex,AERO/USDT:USDT,0.8995,47.0,0.8994,76.0,0.8996,937.0,0.8997,50.0
1753591916078,04:51:56.078,phemex,AERO/USDT:USDT,0.8995,47.0,0.8994,76.0,0.8996,937.0,0.8997,50.0
1753591920156,04:52:00.156,phemex,AERO/USDT:USDT,0.8995,47.0,0.8994,76.0,0.8996,937.0,0.8997,50.0
1753591920435,04:52:00.435,phemex,AERO/USDT:USDT,0.8995,47.0,0.8994,76.0,0.8996,937.0,0.8997,50.0
1753591921551,04:52:01.551,phemex,AERO/USDT:USDT,0.8995,47.0,0.8994,76.0,0.8996,832.0,0.8998,59.0
1753591921586,04:52:01.586,phemex,AERO/USDT:USDT,0.8995,47.0,0.8994,76.0,0.8998,59.0,0.8999,72.0
1753591921600,04:52:01.600,phemex,AERO/USDT:USDT,0.8995,125.0,0.8994,76.0,0.8998,59.0,0.8999,72.0
1753591921609,04:52:01.609,phemex,AERO/USDT:USDT,0.8995,125.0,0.8994,76.0,0.8998,59.0,0.8999,904.0
1753591921815,04:52:01.815,phemex,AERO/USDT:USDT,0.8995,125.0,0.8994,76.0,0.8998,77.0,0.8999,904.0
